886,425,4,876032029
405,1306,1,885546529
721,326,4,877136236
406,665,3,879792928
846,780,4,883949380
425,286,1,878737511
778,132,2,891232769
533,756,4,879193004
328,755,3,885048801
437,161,2,880140288
13,329,2,886952246
629,467,5,880117565
804,94,4,879446194
137,1117,2,881433435
805,952,5,881704553
587,1483,4,892871337
198,382,4,884207525
766,393,3,891310372
734,275,4,891023019
621,94,2,874963081
334,121,3,891545067
336,579,3,877757373
435,246,5,884134345
862,276,5,879303079
837,151,5,875721734
603,931,2,891956715
828,748,2,891035438
787,347,4,888979606
89,301,5,879461219
532,333,4,875441189
435,763,5,884133544
305,327,3,886307948
198,71,3,884208419
938,456,1,891357161
587,333,4,892871031
773,1188,2,888539842
94,230,2,891723124
920,331,3,884220094
932,144,3,891249710
463,985,1,877386923
766,197,3,891309011
119,473,3,874775647
313,418,3,891014838
393,108,2,887744658
389,240,3,879916254
250,50,5,878089393
142,333,5,888639968
796,776,4,893219065
280,118,2,891701027
487,181,4,883441956
437,412,3,880142147
344,169,5,884814457
682,55,4,888520705
943,132,3,888639093
844,7,3,877381784
58,56,5,884305369
585,113,3,891283681
484,755,4,891195825
435,1204,3,884132100
131,276,5,883681723
881,576,3,876538824
457,82,5,882397494
125,205,5,879454345
742,13,4,881335361
939,1054,4,880261868
18,382,3,880129595
862,969,5,879304410
637,294,3,882900888
761,457,1,876189950
821,148,3,874792650
532,72,3,888636538
115,4,4,881172117
659,566,3,891383889
870,52,2,880584400
940,194,5,885921953
788,205,4,880868068
629,58,4,880117215
798,1284,3,875637744
707,480,3,886286360
848,170,5,887039271
643,226,2,891449476
735,289,1,876698022
432,405,4,889416490
880,329,4,892958250
580,250,5,884125072
653,128,3,880606620
435,151,3,884132898
798,740,2,875296148
387,952,5,886484561
661,194,5,876016667
109,1228,3,880582758
548,255,4,891043852
648,596,3,882211419
174,280,5,886433862
863,901,1,889288972
707,14,3,880060118
301,39,3,882076292
894,753,5,882404278
781,127,5,879634017
416,1011,4,885114897
936,325,5,886831709
758,116,5,881976289
382,504,3,875946907
457,238,5,882392976
694,1263,3,875729146
543,471,3,875657863
711,94,2,879995728
334,307,3,891544135
701,333,3,891446788
655,375,2,888984293
246,41,2,884923811
936,845,4,886833006
389,427,5,879991196
194,944,2,879551999
749,523,4,878847285
758,328,1,880672321
758,312,3,883190351
592,58,5,882956388
830,194,4,891898720
416,329,3,886314592
650,603,4,891369836
771,1,5,880659449
59,53,5,888206161
301,81,3,882077351
392,250,3,891038158
119,917,4,892564349
178,625,3,884837073
640,11,4,874777440
479,680,3,887064404
532,121,4,888636374
567,1012,3,882427273
184,276,4,889907685
453,204,4,877554704
610,66,3,888704000
672,284,4,879789030
405,452,5,885548434
276,431,3,874977474
78,880,5,879633600
314,747,1,877889698
344,210,4,884814401
877,271,4,882676507
450,1297,4,882812635
317,288,4,891446190
707,194,4,886286246
419,212,1,879435749
842,313,4,891217891
435,384,3,884134047
796,127,5,892660147
291,402,4,874871498
313,505,5,891014524
401,724,4,891033319
65,215,5,879217689
464,293,5,878355033
239,489,5,889178833
798,280,2,875554523
391,705,5,877399133
144,343,2,888103725
339,1240,5,891033855
416,137,3,876697165
629,340,2,880115971
504,28,4,887839810
417,388,3,879649178
334,346,5,891544209
349,458,4,879465933
899,283,4,884121424
374,184,2,880939034
831,50,5,891354900
752,678,3,891208299
711,961,5,886030557
493,95,5,884131287
665,313,4,884618217
21,637,4,874951695
653,597,4,878854810
13,218,1,882396869
497,826,3,879311007
851,916,3,891961195
877,306,3,882675993
113,245,3,875325377
733,258,3,879535011
749,216,4,878848137
422,1199,3,875129975
406,624,5,879793112
389,525,4,880165277
41,276,2,890687304
846,485,5,883947590
13,541,1,882397650
299,248,5,877877933
399,161,3,882344434
459,7,5,879563245
880,124,5,880166847
95,170,5,880573288
747,835,3,888640180
924,144,3,885458093
588,7,3,890024611
92,12,5,875652934
890,449,1,882915661
854,129,3,882812165
526,312,2,885682295
703,121,5,875243049
774,758,1,888559036
846,748,3,883946477
451,988,1,879012773
433,205,3,880585730
398,588,4,875659517
805,32,4,881697792
88,311,5,891037336
318,167,4,884497611
290,1285,3,880475565
62,22,4,879373820
690,77,3,881179906
671,566,4,884035303
577,71,5,880474433
455,14,3,883768822
7,632,5,891352261
486,1514,4,879874663
506,435,5,874873744
488,98,4,891293698
245,596,4,888513361
59,684,3,888204553
734,82,4,891022704
849,928,5,879695153
247,1022,4,893097024
723,286,3,880498746
360,284,3,880354991
447,211,4,878855724
543,210,3,875721967
547,301,3,891282680
308,434,4,887736584
144,257,4,888104258
405,733,1,885546248
774,530,5,888557197
897,1051,3,879993772
786,173,4,882843069
187,213,4,879465858
655,789,3,887473879
927,1093,4,879177243
823,4,5,878438607
583,200,5,879384404
342,1070,3,875319412
593,200,5,875661567
407,385,4,875045658
846,180,5,883947630
844,432,5,877388183
454,378,3,888267128
226,405,4,883889507
880,383,3,880243147
381,1115,4,892697600
405,519,2,885546025
380,98,4,885478698
470,1097,3,879178487
758,8,5,881975577
854,382,4,882813761
276,794,2,874793198
749,1041,4,878849979
7,125,4,891353192
650,489,3,891387277
932,229,4,891251063
532,918,4,893013954
314,65,4,877888855
749,554,3,878849612
246,226,2,884923329
813,300,4,883752331
806,230,4,882388520
13,654,5,881515295
588,1180,2,890032056
194,693,4,879524216
844,1474,4,877387195
177,60,4,880130634
653,245,4,893276091
925,323,4,884633287
303,993,2,879544576
90,509,5,891383866
723,9,3,880498912
212,735,4,879304010
625,169,5,891263665
727,1231,3,883713082
426,490,4,879444853
380,286,5,885477802
5,404,2,875721216
778,11,5,890725951
68,127,4,876973969
372,262,4,876869066
163,316,5,891219976
72,58,4,880036638
747,287,4,888733182
711,958,5,876278721
815,392,4,878697163
551,979,4,892784479
221,144,4,875245427
405,377,1,885547690
790,1039,3,885155490
586,756,1,884067105
347,411,5,881653132
582,831,2,882962561
632,172,5,879457157
360,405,3,880354347
637,127,2,882901356
485,269,4,891040493
761,243,3,876189749
532,329,4,886364769
630,357,3,885668090
825,125,5,880755942
837,934,2,875722483
370,603,5,879435244
468,428,4,875291403
567,617,4,882425843
545,28,4,884133814
899,174,5,884121125
724,1617,1,883757703
161,428,3,891171023
709,665,3,879848272
682,243,1,888516865
241,689,3,887250085
366,98,5,888857750
835,187,4,891033078
566,12,4,881649802
535,265,3,879619144
533,483,4,879438470
873,294,4,891392303
642,133,5,886206274
727,62,3,883712603
637,815,2,882904678
337,392,5,875236512
458,278,2,886395469
621,568,5,874963797
601,284,4,876347523
649,24,4,891440460
833,58,2,875124495
552,829,3,879222738
536,163,5,882360080
610,423,4,888703710
459,291,4,879563312
450,630,3,882376188
541,877,1,884046888
642,204,4,885602593
271,392,3,885848343
918,168,3,891986999
250,1426,5,878091771
539,153,5,879788533
870,284,2,875051072
758,896,5,886658068
530,163,3,886202320
880,1664,4,892958799
619,825,2,885953850
867,197,4,880078796
887,240,5,881378972
655,672,2,891585573
749,1013,1,881073081
653,620,3,880153740
181,237,5,878962996
590,9,3,879438972
734,478,4,891022849
474,213,4,887927509
933,70,2,874855020
758,39,2,881974931
263,100,5,891298453
838,945,4,887065917
249,327,4,879571489
537,172,3,886030707
56,53,3,892679163
457,403,4,882397177
843,635,2,879443544
90,64,4,891383912
222,580,3,878715168
90,610,5,891383753
208,739,4,883108873
497,54,3,879362071
903,475,4,891031144
145,282,5,875270570
841,754,4,889067045
279,242,3,877756647
890,1039,4,882403122
545,161,4,879899472
714,257,3,892776410
705,862,1,883427875
757,82,4,888466490
654,24,4,887863651
13,819,1,882141924
454,879,4,881958402
707,166,3,880061579
444,271,3,891979403
592,350,4,885280124
709,452,3,879848318
438,21,2,879868683
877,584,4,882677507
141,7,5,884584981
751,785,4,889298010
195,152,3,890589490
149,325,2,883512834
894,270,3,879896141
247,340,3,893081396
94,286,4,891724122
455,584,4,879111528
577,623,5,880475149
707,1142,1,880059921
62,959,4,879375269
886,685,2,876032378
345,43,3,884993890
323,293,4,878739299
398,582,2,875659518
493,172,5,884131597
194,204,4,879522324
639,731,2,891239613
770,14,5,875972024
292,491,4,881105318
499,429,4,885599372
886,268,5,876031109
268,1222,2,875744174
655,1535,3,887429023
481,42,3,885828426
788,556,2,880871128
514,275,5,875463028
398,239,3,875747539
823,176,4,878438807
109,944,3,880579107
197,586,3,891410170
214,603,4,891544089
215,272,3,891434619
305,317,4,886323713
128,501,3,879968921
565,855,5,891037628
616,333,2,891224448
830,968,4,891898211
343,508,5,876403514
658,527,5,875147800
711,660,5,879994825
538,98,5,877107012
837,111,4,875722050
634,977,3,877018033
669,462,5,892550137
437,77,4,880143040
896,559,3,887160187
49,465,3,888067798
365,277,4,891304078
59,472,3,888203482
391,334,5,877399745
514,177,3,886189816
774,413,1,888559013
606,211,5,880926759
619,568,5,885954083
892,496,5,886609435
881,768,3,876539505
493,151,3,884130516
371,183,5,880435519
716,135,3,879795071
122,673,3,879270511
742,284,3,881335492
429,761,2,882386711
767,495,4,891463095
570,886,2,881262534
854,150,3,882812314
727,71,3,883711069
901,419,5,877131763
238,1258,1,883576666
386,405,4,877655145
560,508,3,879976502
93,151,1,888705360
532,369,3,874792142
536,143,5,882360425
890,625,3,882575104
889,1014,2,880177778
930,283,4,879535544
533,596,2,880402996
5,101,5,878844510
699,717,1,878882511
587,905,3,892871503
526,845,5,885682590
838,993,3,887064231
794,116,5,891035307
535,461,3,879617663
618,176,4,891307426
291,756,3,874833878
881,451,1,876539186
906,405,3,879435551
463,508,4,877385125
459,358,2,879561783
716,178,5,879795269
934,163,4,891193331
271,956,4,885848997
236,294,2,890116895
664,319,4,876523133
391,228,2,877399486
234,1461,2,892078297
808,300,4,883949681
405,769,1,885548475
873,289,2,891392577
405,427,5,885545306
907,620,4,880159113
625,528,3,891961633
543,71,4,874864870
738,109,4,875353678
475,327,4,891451149
268,191,4,875310784
222,627,3,878183173
387,215,2,886483906
614,1142,3,879463965
487,31,5,883446685
128,381,3,879969033
519,324,1,883248191
660,1411,2,891201294
151,971,5,879528607
435,84,2,884133757
343,786,4,876406181
504,1147,4,887832741
405,67,5,885547360
305,941,2,886324792
601,588,3,876350719
469,136,4,879524062
625,204,3,891999874
592,458,3,882608107
472,1053,4,875982397
863,1296,3,889289617
586,200,4,884060941
886,385,3,876033293
868,498,3,877104913
890,515,5,882402518
503,211,5,880472435
825,988,3,889020557
487,62,3,884042630
790,69,1,885155209
1,204,5,875072688
125,395,3,892838687
370,525,4,879434666
911,191,5,892838676
675,86,4,889489574
450,1053,3,882396352
85,510,4,879454400
130,95,5,875216867
262,596,4,879961980
537,1005,3,886031752
896,1208,3,887160339
921,210,4,884673633
591,732,3,891031500
200,179,4,884129029
854,512,3,882814063
669,290,2,892549820
346,739,3,874950316
822,751,3,891035141
537,178,4,886030767
279,16,4,875296792
504,1263,4,887909532
527,531,3,879456077
885,523,3,885713357
500,846,3,883865566
508,216,5,883768886
595,325,3,886920774
815,584,3,878696355
178,763,4,882824253
326,97,4,879874897
835,185,4,891033957
718,289,3,883348391
694,23,3,875727926
655,1195,3,887693376
758,1001,5,882055227
128,70,3,879967341
830,225,3,891560596
472,27,4,875980283
365,272,4,891303357
761,426,1,876190510
843,655,3,879447030
682,895,4,888518380
13,166,5,884538663
767,187,4,891462658
474,615,4,887924619
435,135,3,884131771
716,357,5,879795762
575,96,5,878148199
642,22,4,885602285
405,1546,1,885549408
394,233,3,881058062
75,864,4,884049876
843,209,3,879446806
299,435,3,877881061
425,68,4,878738386
878,529,5,880870854
451,937,4,879012684
293,856,3,888905686
110,272,4,886987145
234,1063,3,892079769
587,350,3,892871372
276,575,2,874792310
870,10,4,879376967
271,136,3,885848863
798,722,3,875914534
541,427,4,883864638
232,1149,5,888549674
579,183,4,880952038
843,419,2,879446617
318,301,4,884470034
749,448,2,878847645
661,48,4,876016726
474,186,4,887925977
766,90,1,891310313
325,1203,5,891478159
703,258,4,875242076
889,980,4,880178748
39,748,5,891400704
158,129,5,880132383
682,443,3,888520977
307,164,4,879283514
846,142,3,883950053
221,1017,4,875244268
562,720,4,879196483
693,192,2,875482477
7,143,3,892132627
293,588,3,888906748
96,190,4,884402978
894,855,4,882404460
398,133,3,875726786
637,363,2,882904148
56,376,3,892911420
267,720,3,878973946
195,276,4,880710086
747,695,2,888733111
405,518,1,885546287
798,323,4,875295469
267,1035,4,878973971
634,596,3,875729105
495,590,4,888637612
387,117,3,886480788
286,217,3,877533447
593,210,2,875673181
883,693,4,891717988
752,332,4,891208170
606,651,4,880926018
538,183,4,877106768
561,343,4,885807035
343,90,4,876406677
85,512,3,879456199
679,318,5,884486812
407,559,3,875553424
896,484,4,887159302
392,345,4,891037385
537,615,3,886031074
868,91,3,877107817
373,125,4,877098821
409,1449,5,881107817
836,165,4,885754149
712,755,4,874957113
336,63,2,877757268
222,17,2,878183079
601,287,1,876348215
541,781,5,883866093
174,340,5,886432749
363,257,2,891499595
650,63,2,891388294
497,11,3,879310825
821,71,5,874793969
932,380,4,891250498
186,77,5,879023694
435,571,2,884134047
617,668,4,883789716
531,312,5,887048899
490,952,2,875427532
901,222,4,877126648
648,304,5,884363798
173,327,5,877557168
405,1441,1,885546835
374,89,2,880395896
807,1078,4,892979639
853,302,4,879364669
200,549,4,884129567
766,431,3,891310067
457,232,4,882397666
844,549,3,877387280
554,132,4,876550453
435,50,5,884132515
87,49,5,879876564
498,1103,4,881957847
497,1,4,879309955
244,1132,4,880605132
435,12,5,884131434
899,1,3,884120105
561,518,4,885808620
503,900,5,892667389
497,746,5,878759777
913,604,2,882201336
429,214,3,882384526
602,117,5,888638674
226,191,4,883889229
128,838,5,879968164
592,1082,3,882608625
425,319,1,878737511
328,380,3,885047737
311,96,5,884365653
650,1247,1,891384110
653,55,3,878854051
887,588,4,881380298
889,196,5,880180612
475,303,1,891451341
542,509,4,886532209
145,650,4,875273120
308,152,5,887739292
479,122,1,879460648
621,184,3,874964267
262,255,3,879790816
682,332,4,888518320
524,684,4,884636236
13,67,1,882141686
500,316,3,891916809
297,984,1,881707865
708,457,4,892718965
450,468,4,882376803
655,632,3,887523224
527,214,4,879456030
476,168,5,883364143
624,321,4,879791962
393,173,5,887745759
11,211,3,891905003
487,125,5,883444736
478,447,4,889396732
576,56,3,886986444
401,405,2,891032453
758,175,4,881976061
940,170,4,885921401
601,121,2,876347267
591,216,4,891031426
424,740,5,880859674
719,214,2,879360965
887,1279,3,881378402
932,487,3,891250558
605,191,5,879426212
373,71,5,877098891
495,448,5,888634896
279,204,3,878082751
484,463,4,882807416
943,721,5,888639660
56,871,2,892910207
138,662,4,879024128
569,685,4,879794075
627,520,5,879529916
200,826,4,876042556
892,187,5,886608682
516,194,4,891290593
64,31,4,889739318
535,479,4,879617977
901,172,5,877131205
867,660,4,880078723
222,318,5,878181934
357,10,5,878951831
640,169,5,874777890
758,248,4,880672747
295,132,5,879517348
291,100,5,874834481
223,477,3,891550144
193,310,4,890834947
401,735,5,891033158
437,658,4,880141335
399,420,3,882347783
313,582,2,891016622
201,505,3,884113772
892,136,4,886609365
640,33,3,874778696
756,183,4,874831383
279,546,3,875296924
849,207,5,879695680
342,475,5,874984233
849,174,5,879695469
659,43,4,891385955
73,82,2,888625754
405,1589,1,885549745
389,133,5,880086888
504,330,4,887831274
201,1069,2,884111312
64,313,4,889736971
471,501,3,889828027
151,1050,4,879524879
299,97,4,878192680
262,660,4,879794419
634,25,4,877018125
765,170,5,880346854
826,336,4,885690064
561,432,5,885807776
712,67,3,874957086
327,151,4,887745871
601,250,4,876346930
85,172,4,882813285
795,28,4,880569414
454,471,3,881960445
493,455,5,884131690
870,427,4,880584516
249,409,4,879640452
846,610,4,883948221
663,50,5,889493502
795,226,3,883251800
184,210,4,889911069
752,621,1,891208491
223,121,3,891549294
613,64,5,891227204
399,386,3,882349353
44,260,4,878340905
357,117,5,878951217
931,111,3,891036648
503,1194,5,879438072
455,144,3,879110436
450,98,4,882371732
694,138,3,875730082
401,663,1,891033549
379,577,4,892879355
339,45,5,891033200
332,50,5,887916675
450,371,3,887661961
932,218,3,891250915
833,5,1,879818535
910,293,4,880822060
840,750,4,891202784
631,877,2,888465131
805,595,3,881695951
49,147,1,888069416
452,1057,1,876215627
266,237,3,892257940
570,301,3,881262404
405,1070,1,885547123
215,270,3,891434683
184,117,2,889907995
211,520,4,879460096
194,419,2,879521088
92,1052,2,890251841
456,229,3,881375482
902,172,4,879465522
805,413,2,881695414
495,379,5,888636870
758,197,3,881975687
653,163,4,880151629
927,409,4,879176876
628,168,4,880777167
193,508,4,889125319
868,121,2,877111542
889,1079,2,880177647
21,1,5,874951244
824,319,2,877020927
805,155,1,881696923
698,307,4,886365629
878,127,4,880867444
607,498,4,883879556
655,1211,4,887427681
18,317,5,880131144
870,66,4,875680493
496,228,1,876065588
497,1407,3,879362609
645,214,4,892054570
870,704,3,879714532
815,613,5,878694983
684,216,3,878761717
606,239,4,880926339
577,845,4,880471578
109,229,5,880578632
358,638,3,891269584
545,265,4,883115423
592,174,5,882955918
551,15,5,892782936
12,416,3,879959025
559,524,3,891035917
460,591,2,882911603
600,265,3,888451582
457,473,4,882395360
109,431,3,880578186
378,203,4,880055239
552,411,3,879222002
590,6,5,879439145
535,629,4,879618776
889,651,4,880177906
230,239,4,880484320
864,742,4,878179445
303,72,3,879485111
201,379,3,884114813
638,195,4,876694787
648,405,4,882211924
481,163,4,885828389
308,597,3,887738933
378,56,4,880045760
577,1046,4,880475226
280,742,4,891701249
758,1052,5,882055497
223,1052,1,891550404
298,199,4,884127690
663,928,3,889492679
474,211,5,887925751
277,1283,2,879543592
627,174,3,879531195
621,257,5,880738699
577,808,3,880475094
887,1496,4,881380996
425,161,3,878738187
269,762,1,891446662
694,526,5,875729431
141,1283,3,884585168
113,975,5,875936424
695,324,2,888805981
7,544,3,891353254
766,1050,3,891309668
378,392,3,880055636
830,29,1,891899476
928,9,5,880937163
919,50,3,875288570
527,187,5,879455999
417,746,5,879648048
528,678,3,888520525
90,89,5,891385039
110,1210,3,886989191
405,1569,1,885549505
838,258,5,887060659
454,193,2,881959818
494,357,5,879541245
634,333,4,881007052
778,265,4,890726003
668,355,2,890349190
591,168,3,891031724
189,1065,5,893265478
145,761,4,882182850
652,879,3,882566924
500,217,4,883876053
897,622,3,879990877
868,172,5,877107847
7,405,3,891353290
500,553,2,883876370
551,1118,5,892784199
666,381,3,880139349
606,147,5,880922503
249,403,4,879640998
406,519,4,879445378
454,748,4,881958551
456,172,5,881373019
385,851,5,880870205
145,209,4,882181659
330,63,3,876547165
708,1117,4,892719269
234,647,3,892826411
838,275,5,887064193
846,185,5,883948534
536,470,5,882360530
751,316,4,888871453
751,196,4,889133039
881,420,3,876539549
886,98,4,876032352
702,688,1,885767629
487,747,4,883531466
459,164,4,879564941
373,215,4,877099211
195,809,3,877835548
374,872,5,880392268
614,294,4,879464507
892,97,5,886608802
198,369,1,884206806
389,367,4,880086820
165,169,5,879525832
320,421,4,884750968
63,473,2,875747635
592,253,1,882608279
539,303,5,879787770
378,1181,2,880332537
416,794,5,893213019
225,566,4,879540678
498,265,2,881957489
26,1010,2,891377609
870,64,5,889717102
608,172,1,880405927
504,82,4,887837918
790,762,5,884462105
81,121,4,876533586
620,420,3,889988005
181,473,2,878962919
450,428,4,887660722
741,651,4,891018507
347,686,5,881654101
646,259,3,888528978
437,588,3,881002092
626,678,1,878771505
593,366,4,875671255
790,709,3,885156686
922,91,4,891448833
709,29,3,879848695
846,654,5,883948089
64,651,4,889740795
13,554,2,882397833
401,477,1,891034050
278,286,5,891295044
463,591,4,877385590
595,744,3,886921274
587,312,2,892871563
276,443,4,874792692
830,56,2,891464054
715,564,2,875964300
363,747,5,891495918
921,276,1,879381004
698,258,3,886365527
936,1,4,886832453
504,385,4,887832571
486,282,2,879875278
731,720,3,886184771
246,185,5,884921428
930,50,2,879534410
860,692,5,885990965
892,659,4,886608681
222,1291,2,877564031
425,675,3,890347047
684,477,5,878759560
477,846,4,875942042
608,265,3,880406470
102,671,3,888803002
1,28,4,875072173
531,894,1,887049214
435,27,1,884133911
399,222,3,882344434
864,801,3,888892667
178,133,4,885784518
234,367,4,892334976
592,1264,4,882955460
903,11,2,891033335
537,518,4,886031105
109,826,3,880572064
268,423,2,875309859
537,430,3,886031297
932,77,2,891251869
439,237,5,882893220
324,873,5,880575108
778,193,4,890769241
805,271,3,880055033
455,934,3,879110260
894,475,3,880416176
788,9,4,880869508
349,10,5,879465569
555,288,3,879962096
758,271,4,884999132
605,187,5,879425432
648,483,5,882212708
505,510,3,889334477
426,482,5,879442737
297,268,4,881707737
660,318,3,891199133
430,234,4,877226323
537,131,4,886031407
933,39,3,874854100
416,416,4,886319038
758,338,4,881295151
291,219,4,874867785
650,969,3,891371186
305,597,2,886324551
367,565,2,876690048
429,117,4,882387757
773,121,2,888540163
14,428,4,879119497
758,496,3,881976031
519,243,1,883250021
798,419,4,876175937
281,342,1,881200789
189,170,4,893265380
865,148,3,880144194
655,1062,3,887650979
130,233,4,875801750
875,185,4,876466687
85,506,4,886282959
181,332,2,878961173
568,661,4,877907126
455,462,3,879110436
468,31,3,875287615
878,225,3,880870765
654,845,4,887863613
561,273,5,885808824
862,97,4,879305143
870,127,5,875050602
297,498,3,875239018
881,400,2,876539128
744,963,5,881170576
894,248,4,879896836
332,370,2,887938849
535,174,4,879617747
889,1072,3,880182444
133,346,3,890588577
406,712,3,880132091
236,521,3,890115996
360,175,3,880355888
887,1035,5,881381740
650,208,5,891371090
378,792,4,880046475
842,886,4,891218459
451,305,3,879012647
858,754,4,879459087
619,176,5,885954053
889,484,4,880178313
936,298,4,886832134
563,210,4,880507483
487,432,3,883447015
645,184,3,892055213
886,201,3,876031695
554,1041,3,876369560
128,451,4,879967879
907,117,5,880159172
880,71,4,880241289
13,310,4,881514683
