8563,4660,1.0,0.0
20662,416,1.0,0.0
21840,401,1.0,0.0
10275,8310,1.0,0.0
20323,8285,1.0,0.0
14605,790,1.0,0.0
16222,3549,1.0,0.0
6702,11201,1.0,0.0
21957,9932,1.0,0.0
22190,11278,1.0,0.0
19870,106,1.0,0.0
4938,3261,1.0,0.0
12763,9689,1.0,0.0
11002,11538,1.0,0.0
21544,1585,1.0,0.0
21479,3278,1.0,0.0
15667,10797,1.0,0.0
18262,3703,1.0,0.0
17608,4170,1.0,0.0
12412,2195,1.0,0.0
15135,7507,1.0,0.0
14021,9091,1.0,0.0
6216,4800,1.0,0.0
17925,366,1.0,0.0
12730,11351,1.0,0.0
6916,862,1.0,0.0
9265,1725,1.0,0.0
10701,8154,1.0,0.0
10427,8431,1.0,0.0
10208,386,1.0,0.0
19305,10659,1.0,0.0
15834,1167,1.0,0.0
4722,10127,1.0,0.0
11873,484,1.0,0.0
21108,301,1.0,0.0
7601,2944,1.0,0.0
2989,525,1.0,0.0
4013,616,1.0,0.0
1668,6397,1.0,0.0
17943,385,1.0,0.0
8712,11471,1.0,0.0
2423,851,1.0,0.0
12471,5641,1.0,0.0
8410,2066,1.0,0.0
1136,775,1.0,0.0
7353,8124,1.0,0.0
5944,5847,1.0,0.0
905,5626,1.0,0.0
21891,8380,1.0,0.0
10834,11864,1.0,0.0
8533,9712,1.0,0.0
7042,7060,1.0,0.0
10157,2257,1.0,0.0
7786,2425,1.0,0.0
10855,2883,1.0,0.0
15812,3515,1.0,0.0
4614,491,1.0,0.0
4632,759,1.0,0.0
15529,621,1.0,0.0
7984,1108,1.0,0.0
11019,4956,1.0,0.0
19810,10869,1.0,0.0
1186,5361,1.0,0.0
6417,2863,1.0,0.0
236,1356,1.0,0.0
7272,4864,1.0,0.0
8133,648,1.0,0.0
8401,4095,1.0,0.0
22112,11794,1.0,0.0
8756,7587,1.0,0.0
11265,2861,1.0,0.0
5037,966,1.0,0.0
20596,1077,1.0,0.0
22265,12076,1.0,0.0
9782,1698,1.0,0.0
13413,3210,1.0,0.0
6580,10099,1.0,0.0
4632,912,1.0,0.0
2684,4121,1.0,0.0
9579,9558,1.0,0.0
22324,3550,1.0,0.0
8830,1213,1.0,0.0
977,3767,1.0,0.0
6483,20,1.0,0.0
21825,128,1.0,0.0
17930,1169,1.0,0.0
12812,9690,1.0,0.0
404,2144,1.0,0.0
9088,1753,1.0,0.0
1196,4823,1.0,0.0
10291,103,1.0,0.0
3271,8640,1.0,0.0
17133,1081,1.0,0.0
17217,6409,1.0,0.0
7559,11137,1.0,0.0
16976,5755,1.0,0.0
20189,10410,1.0,0.0
17268,135,1.0,0.0
20299,4054,1.0,0.0
4491,189,1.0,0.0
21263,4792,1.0,0.0
59,672,1.0,0.0
16481,93,1.0,0.0
19046,8667,1.0,0.0
16112,1156,1.0,0.0
2280,5936,1.0,0.0
13385,9619,1.0,0.0
8346,992,1.0,0.0
15507,7585,1.0,0.0
3251,1161,1.0,0.0
20243,302,1.0,0.0
3315,2274,1.0,0.0
8609,10721,1.0,0.0
832,5416,1.0,0.0
13151,4496,1.0,0.0
10359,1156,1.0,0.0
8011,959,1.0,0.0
1614,2625,1.0,0.0
10155,5268,1.0,0.0
8027,3012,1.0,0.0
8927,2046,1.0,0.0
15830,917,1.0,0.0
170,473,1.0,0.0
10709,10205,1.0,0.0
18434,2080,1.0,0.0
6773,1905,1.0,0.0
21310,9568,1.0,0.0
6756,1978,1.0,0.0
261,2534,1.0,0.0
11897,1941,1.0,0.0
3210,7748,1.0,0.0
7641,1662,1.0,0.0
203,1564,1.0,0.0
10126,4537,1.0,0.0
20035,11863,1.0,0.0
3090,9286,1.0,0.0
20020,1319,1.0,0.0
13440,9102,1.0,0.0
2170,2091,1.0,0.0
13168,7724,1.0,0.0
1498,7206,1.0,0.0
1393,979,1.0,0.0
19423,24,1.0,0.0
19223,2042,1.0,0.0
8369,1766,1.0,0.0
4122,10226,1.0,0.0
1247,776,1.0,0.0
5420,5310,1.0,0.0
5185,3266,1.0,0.0
12909,11387,1.0,0.0
15033,10601,1.0,0.0
20309,4335,1.0,0.0
5968,1860,1.0,0.0
215,2153,1.0,0.0
13608,2314,1.0,0.0
19913,9387,1.0,0.0
4010,9237,1.0,0.0
8669,6102,1.0,0.0
14081,155,1.0,0.0
10496,4631,1.0,0.0
17258,11935,1.0,0.0
7555,5355,1.0,0.0
19189,11379,1.0,0.0
2501,5282,1.0,0.0
18856,2726,1.0,0.0
15822,3868,1.0,0.0
11067,849,1.0,0.0
22091,3515,1.0,0.0
12669,6475,1.0,0.0
951,1655,1.0,0.0
9325,6282,1.0,0.0
8147,4758,1.0,0.0
19332,2341,1.0,0.0
3138,8112,1.0,0.0
12611,2082,1.0,0.0
19441,1582,1.0,0.0
308,775,1.0,0.0
17621,6548,1.0,0.0
974,1962,1.0,0.0
6854,5350,1.0,0.0
5421,7033,1.0,0.0
27,39,1.0,0.0
10207,3515,1.0,0.0
21575,2349,1.0,0.0
1674,6536,1.0,0.0
15113,1387,1.0,0.0
15400,4063,1.0,0.0
11853,7925,1.0,0.0
20661,671,1.0,0.0
18107,998,1.0,0.0
7711,11539,1.0,0.0
1991,8003,1.0,0.0
10517,1196,1.0,0.0
21365,11432,1.0,0.0
16436,8822,1.0,0.0
4651,633,1.0,0.0
9404,5450,1.0,0.0
6198,4216,1.0,0.0
11095,1060,1.0,0.0
9791,1062,1.0,0.0
19299,2861,1.0,0.0
13853,2796,1.0,0.0
14830,1538,1.0,0.0
7886,8137,1.0,0.0
13076,882,1.0,0.0
10013,1072,1.0,0.0
12978,6467,1.0,0.0
5084,6116,1.0,0.0
15361,8369,1.0,0.0
11452,1591,1.0,0.0
11165,7696,1.0,0.0
9058,2852,1.0,0.0
4578,1499,1.0,0.0
9274,5355,1.0,0.0
6172,9290,1.0,0.0
18952,6044,1.0,0.0
21162,1808,1.0,0.0
7842,4088,1.0,0.0
17744,3982,1.0,0.0
991,5877,1.0,0.0
8425,258,1.0,0.0
3801,912,1.0,0.0
6848,7474,1.0,0.0
8050,11038,1.0,0.0
10276,4575,1.0,0.0
6390,7296,1.0,0.0
21126,10942,1.0,0.0
20109,10521,1.0,0.0
15083,3519,1.0,0.0
7041,9021,1.0,0.0
9989,6187,1.0,0.0
4011,9655,1.0,0.0
137,1438,1.0,0.0
22226,11140,1.0,0.0
3677,7407,1.0,0.0
21540,296,1.0,0.0
18807,1062,1.0,0.0
15136,1935,1.0,0.0
19263,2316,1.0,0.0
9841,8917,1.0,0.0
14919,4757,1.0,0.0
8876,4244,1.0,0.0
13906,7204,1.0,0.0
4194,4040,1.0,0.0
15715,1726,1.0,0.0
22066,10562,1.0,0.0
20374,3431,1.0,0.0
6947,11376,1.0,0.0
58,669,1.0,0.0
6340,891,1.0,0.0
18747,7746,1.0,0.0
5461,6473,1.0,0.0
19227,306,1.0,0.0
10825,6465,1.0,0.0
8097,4448,1.0,0.0
19076,909,1.0,0.0
14274,706,1.0,0.0
166,1618,1.0,0.0
10961,95,1.0,0.0
9002,1053,1.0,0.0
1248,1393,1.0,0.0
20496,5149,1.0,0.0
18636,105,1.0,0.0
15554,6500,1.0,0.0
15468,10156,1.0,0.0
1938,1146,1.0,0.0
15231,6153,1.0,0.0
9335,374,1.0,0.0
8049,6641,1.0,0.0
2397,851,1.0,0.0
6003,3818,1.0,0.0
1005,4919,1.0,0.0
4177,2622,1.0,0.0
936,2074,1.0,0.0
1270,494,1.0,0.0
17056,1779,1.0,0.0
13610,4596,1.0,0.0
5960,6332,1.0,0.0
14333,1882,1.0,0.0
13452,422,1.0,0.0
4371,3184,1.0,0.0
2918,6018,1.0,0.0
18089,6061,1.0,0.0
15349,9365,1.0,0.0
13362,1501,1.0,0.0
19652,6502,1.0,0.0
2759,531,1.0,0.0
16544,2071,1.0,0.0
7603,4007,1.0,0.0
7920,2642,1.0,0.0
1407,7033,1.0,0.0
21489,6820,1.0,0.0
22211,6687,1.0,0.0
10342,2354,1.0,0.0
14126,9261,1.0,0.0
9158,6536,1.0,0.0
15232,8236,1.0,0.0
17708,11537,1.0,0.0
1738,2495,1.0,0.0
15311,771,1.0,0.0
17584,1194,1.0,0.0
2229,4592,1.0,0.0
11752,5385,1.0,0.0
14969,1060,1.0,0.0
7988,790,1.0,0.0
11123,7425,1.0,0.0
7182,4267,1.0,0.0
6007,7818,1.0,0.0
4683,2875,1.0,0.0
15851,374,1.0,0.0
13378,670,1.0,0.0
9207,2166,1.0,0.0
3098,1538,1.0,0.0
18871,6018,1.0,0.0
18284,4599,1.0,0.0
6754,702,1.0,0.0
16249,859,1.0,0.0
9673,9813,1.0,0.0
5831,9753,1.0,0.0
6866,752,1.0,0.0
13786,2121,1.0,0.0
21612,613,1.0,0.0
6429,1472,1.0,0.0
9087,1753,1.0,0.0
19880,11827,1.0,0.0
16931,30,1.0,0.0
16490,4629,1.0,0.0
15877,8804,1.0,0.0
13917,8570,1.0,0.0
14077,850,1.0,0.0
5829,8235,1.0,0.0
5025,5679,1.0,0.0
15568,790,1.0,0.0
8892,705,1.0,0.0
17696,302,1.0,0.0
18250,4604,1.0,0.0
12657,7910,1.0,0.0
14702,1019,1.0,0.0
19043,3063,1.0,0.0
4238,2338,1.0,0.0
2693,5525,1.0,0.0
674,1046,1.0,0.0
6662,1228,1.0,0.0
1213,1265,1.0,0.0
11662,1622,1.0,0.0
6483,1693,1.0,0.0
9390,1218,1.0,0.0
8451,856,1.0,0.0
11927,2889,1.0,0.0
1587,2254,1.0,0.0
5376,3158,1.0,0.0
12386,6961,1.0,0.0
4198,494,1.0,0.0
14076,1555,1.0,0.0
8101,648,1.0,0.0
7906,1726,1.0,0.0
12863,2075,1.0,0.0
9088,2780,1.0,0.0
8665,8160,1.0,0.0
18901,7071,1.0,0.0
19620,1570,1.0,0.0
8800,7687,1.0,0.0
18487,834,1.0,0.0
13433,6286,1.0,0.0
9382,1224,1.0,0.0
3228,2090,1.0,0.0
1483,648,1.0,0.0
10013,3507,1.0,0.0
4772,7267,1.0,0.0
3750,8378,1.0,0.0
7929,1375,1.0,0.0
18965,7434,1.0,0.0
22231,11114,1.0,0.0
18281,3268,1.0,0.0
12035,9573,1.0,0.0
6532,239,1.0,0.0
19221,6814,1.0,0.0
13297,1277,1.0,0.0
21999,2044,1.0,0.0
17113,6628,1.0,0.0
5268,4757,1.0,0.0
15517,1553,1.0,0.0
4632,1164,1.0,0.0
652,747,1.0,0.0
10485,9704,1.0,0.0
19675,296,1.0,0.0
4011,370,1.0,0.0
8803,9093,1.0,0.0
13072,1057,1.0,0.0
4755,6826,1.0,0.0
2369,1194,1.0,0.0
3135,496,1.0,0.0
9396,1061,1.0,0.0
1019,1356,1.0,0.0
6779,2328,1.0,0.0
9806,5265,1.0,0.0
3796,687,1.0,0.0
21531,1585,1.0,0.0
22182,9365,1.0,0.0
12016,105,1.0,0.0
20719,13,1.0,0.0
11021,3913,1.0,0.0
11428,5712,1.0,0.0
674,4830,1.0,0.0
20742,6502,1.0,0.0
3049,7831,1.0,0.0
14705,1724,1.0,0.0
3387,701,1.0,0.0
1282,2013,1.0,0.0
10202,394,1.0,0.0
8612,6198,1.0,0.0
7646,2405,1.0,0.0
8192,4911,1.0,0.0
9911,6462,1.0,0.0
11630,882,1.0,0.0
11288,9110,1.0,0.0
149,1109,1.0,0.0
9344,380,1.0,0.0
4255,495,1.0,0.0
687,4877,1.0,0.0
21815,771,1.0,0.0
21592,6626,1.0,0.0
11972,5265,1.0,0.0
17065,9690,1.0,0.0
8718,10412,1.0,0.0
19270,8620,1.0,0.0
7875,1167,1.0,0.0
20380,6459,1.0,0.0
3843,2257,1.0,0.0
18467,1811,1.0,0.0
15916,1228,1.0,0.0
4853,10036,1.0,0.0
14118,95,1.0,0.0
5679,966,1.0,0.0
12721,4292,1.0,0.0
1878,7859,1.0,0.0
18945,5336,1.0,0.0
12047,1298,1.0,0.0
19048,2010,1.0,0.0
12181,99,1.0,0.0
9590,2257,1.0,0.0
5629,1479,1.0,0.0
13047,1268,1.0,0.0
4666,5073,1.0,0.0
1985,1254,1.0,0.0
5253,3354,1.0,0.0
4157,10265,1.0,0.0
14138,2148,1.0,0.0
427,402,1.0,0.0
13754,1592,1.0,0.0
18466,1722,1.0,0.0
12876,1930,1.0,0.0
5428,2036,1.0,0.0
2674,1057,1.0,0.0
10273,2282,1.0,0.0
16165,4573,1.0,0.0
17720,2912,1.0,0.0
16429,7390,1.0,0.0
16736,1882,1.0,0.0
22259,11812,1.0,0.0
12529,9886,1.0,0.0
2597,5410,1.0,0.0
4013,4731,1.0,0.0
8651,556,1.0,0.0
14322,2041,1.0,0.0
9638,3736,1.0,0.0
3961,7328,1.0,0.0
12309,379,1.0,0.0
6518,670,1.0,0.0
21231,11700,1.0,0.0
2007,1205,1.0,0.0
3348,22,1.0,0.0
8090,3125,1.0,0.0
18180,1072,1.0,0.0
3420,22,1.0,0.0
14094,2152,1.0,0.0
6371,11207,1.0,0.0
9326,923,1.0,0.0
3710,3593,1.0,0.0
1583,7370,1.0,0.0
10691,7036,1.0,0.0
7642,11077,1.0,0.0
16647,5091,1.0,0.0
17799,8047,1.0,0.0
1340,4990,1.0,0.0
11038,7871,1.0,0.0
20499,7572,1.0,0.0
2398,6708,1.0,0.0
12506,24,1.0,0.0
20563,6453,1.0,0.0
21027,1980,1.0,0.0
11083,4957,1.0,0.0
7014,1842,1.0,0.0
6459,5094,1.0,0.0
17880,1802,1.0,0.0
14914,11761,1.0,0.0
5207,1614,1.0,0.0
2403,1866,1.0,0.0
16985,8863,1.0,0.0
8519,9941,1.0,0.0
13240,6822,1.0,0.0
15198,2666,1.0,0.0
14026,4606,1.0,0.0
20473,4629,1.0,0.0
22237,11771,1.0,0.0
15478,3931,1.0,0.0
19546,700,1.0,0.0
8612,10813,1.0,0.0
7080,4931,1.0,0.0
12286,5568,1.0,0.0
3541,5394,1.0,0.0
2665,783,1.0,0.0
18918,1817,1.0,0.0
20474,1160,1.0,0.0
22176,11875,1.0,0.0
16301,7956,1.0,0.0
16046,3425,1.0,0.0
22207,9744,1.0,0.0
3048,986,1.0,0.0
996,4495,1.0,0.0
10650,902,1.0,0.0
20582,9274,1.0,0.0
13117,8248,1.0,0.0
16224,8544,1.0,0.0
13946,10726,1.0,0.0
334,2968,1.0,0.0
19071,1176,1.0,0.0
10028,5739,1.0,0.0
8813,5310,1.0,0.0
18568,10235,1.0,0.0
7276,3623,1.0,0.0
7875,9069,1.0,0.0
10020,3870,1.0,0.0
10171,3999,1.0,0.0
10936,9123,1.0,0.0
6111,1116,1.0,0.0
3668,5013,1.0,0.0
6547,4345,1.0,0.0
5544,10481,1.0,0.0
17405,4102,1.0,0.0
17104,9927,1.0,0.0
9974,10612,1.0,0.0
3910,4784,1.0,0.0
10830,9743,1.0,0.0
2753,1359,1.0,0.0
10872,1079,1.0,0.0
10006,6592,1.0,0.0
12865,6858,1.0,0.0
925,5681,1.0,0.0
21276,6068,1.0,0.0
10825,8846,1.0,0.0
11579,4660,1.0,0.0
18463,253,1.0,0.0
4120,4202,1.0,0.0
4871,7169,1.0,0.0
3606,2933,1.0,0.0
18731,11680,1.0,0.0
15869,3852,1.0,0.0
17942,2890,1.0,0.0
13046,4154,1.0,0.0
10155,763,1.0,0.0
5769,5657,1.0,0.0
14124,375,1.0,0.0
20330,5462,1.0,0.0
15845,1808,1.0,0.0
4750,571,1.0,0.0
10752,1691,1.0,0.0
5496,6124,1.0,0.0
21544,287,1.0,0.0
4130,9053,1.0,0.0
20902,3293,1.0,0.0
8895,1736,1.0,0.0
9631,10617,1.0,0.0
16549,545,1.0,0.0
1298,1931,1.0,0.0
14988,653,1.0,0.0
7328,2999,1.0,0.0
22136,3694,1.0,0.0
2220,855,1.0,0.0
11842,3708,1.0,0.0
19247,396,1.0,0.0
10033,775,1.0,0.0
7096,3519,1.0,0.0
17644,1462,1.0,0.0
2878,1461,1.0,0.0
1518,1115,1.0,0.0
8211,1601,1.0,0.0
18438,924,1.0,0.0
16337,1871,1.0,0.0
14000,8363,1.0,0.0
12350,9099,1.0,0.0
12516,2529,1.0,0.0
22050,3028,1.0,0.0
5652,2357,1.0,0.0
3123,1132,1.0,0.0
2792,9003,1.0,0.0
4167,9203,1.0,0.0
2288,8391,1.0,0.0
5461,3914,1.0,0.0
8957,2046,1.0,0.0
6063,646,1.0,0.0
2876,3647,1.0,0.0
14850,9910,1.0,0.0
5136,8456,1.0,0.0
15280,12026,1.0,0.0
7666,3937,1.0,0.0
17121,6652,1.0,0.0
6757,1491,1.0,0.0
5693,4976,1.0,0.0
7251,3897,1.0,0.0
12815,2015,1.0,0.0
16930,2010,1.0,0.0
3538,6646,1.0,0.0
12541,5775,1.0,0.0
1765,3702,1.0,0.0
2178,1232,1.0,0.0
10851,9341,1.0,0.0
15291,2466,1.0,0.0
16151,2578,1.0,0.0
17322,1262,1.0,0.0
20786,6100,1.0,0.0
21597,5573,1.0,0.0
4719,701,1.0,0.0
16037,1809,1.0,0.0
10246,8083,1.0,0.0
2339,1162,1.0,0.0
9839,3806,1.0,0.0
10597,531,1.0,0.0
3020,4693,1.0,0.0
2763,4312,1.0,0.0
12024,9037,1.0,0.0
17846,303,1.0,0.0
3164,2316,1.0,0.0
10045,10593,1.0,0.0
5344,3482,1.0,0.0
17247,4258,1.0,0.0
12138,1483,1.0,0.0
5802,11049,1.0,0.0
22059,3554,1.0,0.0
18503,670,1.0,0.0
10059,5829,1.0,0.0
21324,5374,1.0,0.0
11616,688,1.0,0.0
14660,8087,1.0,0.0
20940,62,1.0,0.0
7879,3650,1.0,0.0
8062,11595,1.0,0.0
11684,1723,1.0,0.0
16261,6791,1.0,0.0
9245,4982,1.0,0.0
17988,6031,1.0,0.0
5055,4221,1.0,0.0
10481,6960,1.0,0.0
5528,1097,1.0,0.0
945,5734,1.0,0.0
16208,5462,1.0,0.0
410,263,1.0,0.0
6093,3688,1.0,0.0
642,3572,1.0,0.0
19205,10580,1.0,0.0
11196,796,1.0,0.0
3554,1078,1.0,0.0
1049,354,1.0,0.0
19726,3548,1.0,0.0
2275,2195,1.0,0.0
19558,10410,1.0,0.0
20346,4134,1.0,0.0
9726,1588,1.0,0.0
8563,5377,1.0,0.0
9798,1201,1.0,0.0
19201,7160,1.0,0.0
3406,6066,1.0,0.0
737,471,1.0,0.0
8622,4860,1.0,0.0
5983,11110,1.0,0.0
1109,3514,1.0,0.0
17192,1777,1.0,0.0
17505,3516,1.0,0.0
19358,288,1.0,0.0
18217,10384,1.0,0.0
5700,10059,1.0,0.0
6636,9261,1.0,0.0
7928,11566,1.0,0.0
405,3415,1.0,0.0
489,3713,1.0,0.0
21734,6709,1.0,0.0
14221,1598,1.0,0.0
1109,2630,1.0,0.0
3541,1809,1.0,0.0
87,929,1.0,0.0
5226,6592,1.0,0.0
12615,819,1.0,0.0
7313,6234,1.0,0.0
20529,10806,1.0,0.0
14324,6800,1.0,0.0
4077,8752,1.0,0.0
13584,4087,1.0,0.0
8078,10426,1.0,0.0
6186,8734,1.0,0.0
4163,70,1.0,0.0
16943,1918,1.0,0.0
9012,11499,1.0,0.0
12076,1122,1.0,0.0
10547,2258,1.0,0.0
4166,10271,1.0,0.0
9105,7928,1.0,0.0
9198,11035,1.0,0.0
3599,916,1.0,0.0
18681,6801,1.0,0.0
18636,6781,1.0,0.0
1121,212,1.0,0.0
19884,278,1.0,0.0
19429,11259,1.0,0.0
18591,7131,1.0,0.0
3813,8036,1.0,0.0
2330,8438,1.0,0.0
157,1389,1.0,0.0
15442,9598,1.0,0.0
10221,940,1.0,0.0
19829,46,1.0,0.0
1801,3940,1.0,0.0
5,32,1.0,0.0
1944,134,1.0,0.0
3783,5795,1.0,0.0
14165,1723,1.0,0.0
18051,3203,1.0,0.0
17941,5265,1.0,0.0
3425,9571,1.0,0.0
11439,6865,1.0,0.0
8131,9881,1.0,0.0
3716,1554,1.0,0.0
13965,10884,1.0,0.0
17427,5265,1.0,0.0
6503,921,1.0,0.0
330,2951,1.0,0.0
9303,6280,1.0,0.0
9410,3290,1.0,0.0
10993,6266,1.0,0.0
6379,509,1.0,0.0
22107,5572,1.0,0.0
13475,819,1.0,0.0
489,3998,1.0,0.0
6115,4564,1.0,0.0
4784,1344,1.0,0.0
15450,3974,1.0,0.0
1891,2108,1.0,0.0
12542,939,1.0,0.0
1070,6210,1.0,0.0
2223,796,1.0,0.0
3162,2602,1.0,0.0
9396,1444,1.0,0.0
3831,1764,1.0,0.0
16828,1203,1.0,0.0
10867,3549,1.0,0.0
2652,8263,1.0,0.0
12805,2473,1.0,0.0
5369,5507,1.0,0.0
9206,11314,1.0,0.0
11133,7304,1.0,0.0
7931,1068,1.0,0.0
11688,5812,1.0,0.0
18683,2126,1.0,0.0
6244,8087,1.0,0.0
18550,95,1.0,0.0
16829,6644,1.0,0.0
6879,9521,1.0,0.0
21930,1411,1.0,0.0
15808,6216,1.0,0.0
20152,9199,1.0,0.0
5133,10790,1.0,0.0
20911,10029,1.0,0.0
8639,4780,1.0,0.0
5629,1453,1.0,0.0
20545,4258,1.0,0.0
21722,11550,1.0,0.0
9150,10565,1.0,0.0
8100,2268,1.0,0.0
3770,915,1.0,0.0
12713,10304,1.0,0.0
8536,655,1.0,0.0
4583,3983,1.0,0.0
452,3774,1.0,0.0
1079,2636,1.0,0.0
136,925,1.0,0.0
1217,6615,1.0,0.0
11108,9914,1.0,0.0
14535,11309,1.0,0.0
11245,4292,1.0,0.0
13301,10172,1.0,0.0
3445,3922,1.0,0.0
10638,847,1.0,0.0
6930,2761,1.0,0.0
17537,6502,1.0,0.0
9558,1201,1.0,0.0
14274,2361,1.0,0.0
5742,4814,1.0,0.0
3411,444,1.0,0.0
5627,4873,1.0,0.0
917,1960,1.0,0.0
4490,1354,1.0,0.0
17505,5063,1.0,0.0
17536,2771,1.0,0.0
4934,8688,1.0,0.0
4912,10702,1.0,0.0
4596,5649,1.0,0.0
19364,7280,1.0,0.0
9479,10179,1.0,0.0
22126,5595,1.0,0.0
19834,78,1.0,0.0
12609,1886,1.0,0.0
19295,7655,1.0,0.0
4198,444,1.0,0.0
7633,7951,1.0,0.0
1077,6236,1.0,0.0
14051,3818,1.0,0.0
17800,3551,1.0,0.0
4164,6729,1.0,0.0
8902,4288,1.0,0.0
17683,12072,1.0,0.0
19620,12068,1.0,0.0
14678,86,1.0,0.0
16265,5560,1.0,0.0
6,47,1.0,0.0
8924,2994,1.0,0.0
889,1441,1.0,0.0
13928,9091,1.0,0.0
3160,3150,1.0,0.0
3022,4354,1.0,0.0
16412,2263,1.0,0.0
3387,824,1.0,0.0
18894,2125,1.0,0.0
21184,1913,1.0,0.0
5860,9825,1.0,0.0
18110,8380,1.0,0.0
17685,2647,1.0,0.0
2188,3057,1.0,0.0
1607,4611,1.0,0.0
9113,39,1.0,0.0
1096,3832,1.0,0.0
6677,3197,1.0,0.0
19512,3703,1.0,0.0
18785,2561,1.0,0.0
7197,9099,1.0,0.0
6169,5913,1.0,0.0
6484,7060,1.0,0.0
18845,1595,1.0,0.0
1926,2438,1.0,0.0
18965,11654,1.0,0.0
10217,1218,1.0,0.0
18500,4162,1.0,0.0
989,5868,1.0,0.0
21743,859,1.0,0.0
20107,9480,1.0,0.0
7935,7044,1.0,0.0
9624,8459,1.0,0.0
19466,6631,1.0,0.0
18681,10027,1.0,0.0
4095,6287,1.0,0.0
14544,3291,1.0,0.0
19328,8645,1.0,0.0
7631,4163,1.0,0.0
8793,171,1.0,0.0
3438,1425,1.0,0.0
1873,5355,1.0,0.0
347,3058,1.0,0.0
14445,11000,1.0,0.0
4464,3607,1.0,0.0
11773,3291,1.0,0.0
18765,24,1.0,0.0
18053,3341,1.0,0.0
598,1674,1.0,0.0
10299,2039,1.0,0.0
9022,105,1.0,0.0
114,1224,1.0,0.0
18375,1872,1.0,0.0
4854,2646,1.0,0.0
1704,1874,1.0,0.0
15817,1809,1.0,0.0
1259,1521,1.0,0.0
5041,9490,1.0,0.0
7036,11402,1.0,0.0
2568,2413,1.0,0.0
7021,2650,1.0,0.0
7805,651,1.0,0.0
1301,3276,1.0,0.0
4662,374,1.0,0.0
7001,4222,1.0,0.0
18922,2834,1.0,0.0
10013,1174,1.0,0.0
9280,4756,1.0,0.0
17667,7843,1.0,0.0
14367,3173,1.0,0.0
5080,9886,1.0,0.0
5597,4716,1.0,0.0
11461,11424,1.0,0.0
5038,6085,1.0,0.0
21473,302,1.0,0.0
12492,3852,1.0,0.0
22196,9934,1.0,0.0
8102,856,1.0,0.0
15845,6711,1.0,0.0
8449,4991,1.0,0.0
5553,94,1.0,0.0
11207,1794,1.0,0.0
777,3425,1.0,0.0
17912,1265,1.0,0.0
18826,431,1.0,0.0
4845,2486,1.0,0.0
6607,2384,1.0,0.0
